Zip,NAICSIndustry,PctLoanMin
94018.0,Marketing Consulting Services ,7.452007099170276
94018.0,Offices of Lawyers,6.177667095369285
94018.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,5.6623163127039895
94018.0,Sporting and Athletic Goods Manufacturing,4.630703794680273
94018.0,Gasoline Stations with Convenience Stores ,4.5169175219208135
94018.0,Commercial and Institutional Building Construction ,4.218539107981707
94019.0,Full-Service Restaurants ,14.729295784136946
94019.0,UNKNOWN,4.963885854808433
94019.0,Fitness and Recreational Sports Centers ,4.7462969223056986
94019.0,Landscaping Services,2.8516588178555864
94019.0,Computer Systems Design Services ,2.4393707454291413
94019.0,Offices of Lawyers,2.3474998124513387
94019.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.307446620738279
94019.0,Hotels (except Casino Hotels) and Motels ,2.1802820391054296
94019.0,Surgical and Medical Instrument Manufacturing ,2.098563958559137
94019.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.0984422418495403
94020.0,UNKNOWN,50.298719471574955
94020.0,"All Other Professional, Scientific, and Technical Services",25.46799383880075
94020.0,Commercial and Institutional Building Construction ,9.354237234368775
94020.0,Electrical Contractors and Other Wiring Installation Contractors,8.056966420054211
94020.0,Administration of Urban Planning and Community and Rural Development ,3.6715178473869536
94020.0,Landscaping Services,3.0465861387115765
94020.0,Lessors of Residential Buildings and Dwellings ,0.10397904910278416
94021.0,Religious Organizations ,49.87609964387111
94021.0,Food (Health) Supplement Stores ,21.854758992367376
94021.0,Offices of Lawyers,19.499072439956848
94021.0,Pet Care (except Veterinary) Services ,4.7077621654803234
94021.0,"Plumbing, Heating, and Air-Conditioning Contractors ",4.062306758324343
94022.0,Full-Service Restaurants ,6.449177111524412
94022.0,Custom Computer Programming Services ,6.277699156613048
94022.0,UNKNOWN,5.170187022764151
94022.0,Elementary and Secondary Schools ,4.372904357869462
94022.0,Food Service Contractors,4.29614143876515
94022.0,Roasted Nuts and Peanut Butter Manufacturing ,4.1180718920797315
94022.0,Software Publishers,3.5117265542923617
94022.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.1097475760523863
94022.0,Offices of Physicians (except Mental Health Specialists) ,2.8571949778139065
94022.0,Religious Organizations ,2.5717770773227118
94023.0,Insurance Agencies and Brokerages ,38.66695617046384
94023.0,Software Publishers,38.66695617046384
94023.0,Electric Power Distribution ,7.725657842858675
94023.0,Educational Support Services,6.702272402880398
94023.0,Professional Organizations ,6.444492695077307
94023.0,All Other Personal Services ,0.9945476240663444
94023.0,Civic and Social Organizations ,0.7991170941895861
94024.0,Elementary and Secondary Schools ,15.542854186102982
94024.0,UNKNOWN,7.14683615053558
94024.0,Offices of Dentists ,6.756299920066312
94024.0,Drinking Places (Alcoholic Beverages) ,5.180951395367661
94024.0,Religious Organizations ,4.01554818849366
94024.0,Offices of Physicians (except Mental Health Specialists) ,3.5862101033105227
94024.0,Child Day Care Services ,3.2368857507157065
94024.0,"Offices of Physicians, Mental Health Specialists ",2.175067014803252
94024.0,Engineering Services,2.0373935933741465
94024.0,Fitness and Recreational Sports Centers ,1.8682510731695785
94025.0,Hotels (except Casino Hotels) and Motels ,5.359195086902315
94025.0,"Plumbing, Heating, and Air-Conditioning Contractors ",4.954863669298263
94025.0,Custom Computer Programming Services ,4.269712966572984
94025.0,Software Publishers,3.80860646913212
94025.0,Commercial and Institutional Building Construction ,2.9372805721756525
94025.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",2.823509719686793
94025.0,Surgical and Medical Instrument Manufacturing ,2.4649478943116976
94025.0,Other Computer Related Services,2.3221518865083968
94025.0,UNKNOWN,2.305021609700964
94025.0,Full-Service Restaurants ,2.2254989216916963
94026.0,Software Publishers,41.01261313622281
94026.0,Offices of Physicians (except Mental Health Specialists) ,17.576834201238345
94026.0,Commercial and Institutional Building Construction ,12.303783940866845
94026.0,Other Computer Related Services,11.044462359795453
94026.0,Offices of Real Estate Agents and Brokers,6.651659956221964
94026.0,Offices of Lawyers,3.783706509053242
94026.0,Investment Advice ,2.4373210092383846
94026.0,Offices of Certified Public Accountants ,2.3435778934984457
94026.0,"Independent Artists, Writers, and Performers ",1.7914309417902123
94026.0,"Trust, Fiduciary, and Custody Activities ",1.0546100520743007
94027.0,"Colleges, Universities, and Professional Schools ",29.62520169337238
94027.0,Offices of Dentists ,12.373706117279305
94027.0,Offices of Physicians (except Mental Health Specialists) ,7.7404801047447584
94027.0,Educational Support Services,5.1844102963401655
94027.0,Lessors of Other Real Estate Property ,3.488367499394597
94027.0,Custom Computer Programming Services ,3.0801322200599266
94027.0,UNKNOWN,2.316862154213516
94027.0,Residential Property Managers ,2.3064256400349663
94027.0,All Other Information Services,2.2218901270029283
94027.0,"Cosmetics, Beauty Supplies, and Perfume Stores ",2.2218901270029283
94028.0,UNKNOWN,7.966985702422019
94028.0,Limited-Service Restaurants ,6.184785098289633
94028.0,Nonresidential Property Managers ,5.348838934881655
94028.0,Landscaping Services,4.232393889580239
94028.0,Other Grantmaking and Giving Services ,4.232393889580239
94028.0,Other Vegetable (except Potato) and Melon Farming ,4.232393889580239
94028.0,"Rooming and Boarding Houses, Dormitories, and Workers' Camps ",4.232393889580239
94028.0,Supermarkets and Other Grocery (except Convenience) Stores ,4.232393889580239
94028.0,Full-Service Restaurants ,3.3774624164390006
94028.0,Offices of Lawyers,2.151458832167308
94030.0,Full-Service Restaurants ,19.713792643070605
94030.0,Nursing Care Facilities (Skilled Nursing Facilities) ,7.247916668255169
94030.0,UNKNOWN,5.054489177951526
94030.0,Software Publishers,4.373784305125254
94030.0,Limited-Service Restaurants ,4.366964667852927
94030.0,Offices of Dentists ,4.188757676438868
94030.0,Caterers,3.6239583341275843
94030.0,Offices of Lawyers,3.0871558819266016
94030.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.0569623744091508
94030.0,Custom Computer Programming Services ,1.4778838027509862
94035.0,Engineering Services,60.65174633706775
94035.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",18.195523901120325
94035.0,UNKNOWN,15.033835009920892
94035.0,Elementary and Secondary Schools ,6.118894751891035
94037.0,Hotels (except Casino Hotels) and Motels ,18.34218721191302
94037.0,UNKNOWN,9.030225608169019
94037.0,Other Management Consulting Services ,8.950987359413555
94037.0,All Other Miscellaneous Schools and Instruction ,7.860937376534152
94037.0,Full-Service Restaurants ,7.860937376534152
94037.0,Nursery and Tree Production ,6.367359274992664
94037.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,4.45453118003602
94037.0,Analytical Laboratory Instrument Manufacturing ,3.6968416294364816
94037.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.9790856407097364
94037.0,Potato Farming ,2.8771030798114996
94038.0,Full-Service Restaurants ,11.667177429767479
94038.0,Other Management Consulting Services ,11.667177429767479
94038.0,Other Vegetable (except Potato) and Melon Farming ,11.667177429767479
94038.0,UNKNOWN,9.6708455903514
94038.0,Sports and Recreation Instruction ,8.29536315256468
94038.0,Executive Search Services ,4.574622489028964
94038.0,Landscaping Services,4.293987981251624
94038.0,Industrial Supplies Merchant Wholesalers,4.116802446684888
94038.0,Computer Systems Design Services ,3.7723873689581517
94038.0,Graphic Design Services,3.240908546440811
94040.0,Offices of Physicians (except Mental Health Specialists) ,14.282566609502584
94040.0,Custom Computer Programming Services ,9.788151969687279
94040.0,Offices of Dentists ,6.807525773189968
94040.0,UNKNOWN,5.042318119372028
94040.0,Research and Development in the Social Sciences and Humanities ,4.392166060839002
94040.0,Full-Service Restaurants ,3.292929329021284
94040.0,Software Publishers,3.0177691707785894
94040.0,Computer Systems Design Services ,2.9349929820442164
94040.0,Semiconductor and Related Device Manufacturing ,2.4960206011478623
94040.0,All Other Miscellaneous Ambulatory Health Care Services ,2.2907985678972644
94041.0,Software Publishers,16.048494191851162
94041.0,"Data Processing, Hosting, and Related Services",8.896790569362487
94041.0,Full-Service Restaurants ,8.395235557228522
94041.0,Custom Computer Programming Services ,7.3635988822650225
94041.0,Marketing Consulting Services ,6.008081323266486
94041.0,Advertising Agencies,5.767760377439978
94041.0,Research and Development in Biotechnology (except Nanobiotechnology),2.9828116985940283
94041.0,Labor Unions and Similar Labor Organizations ,2.883880188719989
94041.0,Other Communications Equipment Manufacturing,2.883880188719989
94041.0,Semiconductor and Related Device Manufacturing ,2.883880188719989
94042.0,Electrical Contractors and Other Wiring Installation Contractors,38.09668939769134
94042.0,Religious Organizations ,23.510482939032602
94042.0,Architectural Services,14.029994793452447
94042.0,Offices of Podiatrists ,12.80048763762429
94042.0,Janitorial Services ,11.562345232199323
94043.0,Electromedical and Electrotherapeutic Apparatus Manufacturing ,5.995559991345966
94043.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",5.765534336717987
94043.0,Architectural Services,5.454207389717358
94043.0,Custom Computer Programming Services ,4.550739452401432
94043.0,Commercial and Institutional Building Construction ,3.6669699274370697
94043.0,UNKNOWN,3.602285164702536
94043.0,Administrative Management and General Management Consulting Services ,3.121765178514022
94043.0,"Highway, Street, and Bridge Construction ",2.997779995672983
94043.0,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing ",2.997779995672983
94043.0,General Automotive Repair ,2.8164912289694573
94044.0,Residential Remodelers ,11.814276129730132
94044.0,Full-Service Restaurants ,7.202379699939115
94044.0,UNKNOWN,5.982397859570005
94044.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.603221889207557
94044.0,Offices of Dentists ,3.564878300025156
94044.0,Elementary and Secondary Schools ,2.9140334787702806
94044.0,Hotels (except Casino Hotels) and Motels ,2.249637533018445
94044.0,Veterinary Services ,1.9310815812239384
94044.0,Drinking Places (Alcoholic Beverages) ,1.872667887421343
94044.0,Educational Support Services,1.766719344029345
94060.0,Fresh Fruit and Vegetable Merchant Wholesalers ,42.83977013695873
94060.0,"Plumbing, Heating, and Air-Conditioning Contractors ",7.7497144177758335
94060.0,All Other Miscellaneous Crop Farming ,7.602627279993347
94060.0,All Other Animal Production ,6.425965520543809
94060.0,Other Vegetable (except Potato) and Melon Farming ,6.265197073770382
94060.0,Floriculture Production ,4.648115059860022
94060.0,Full-Service Restaurants ,3.2129827602719043
94060.0,Mushroom Production ,3.2129827602719043
94060.0,Other Grantmaking and Giving Services ,3.2129827602719043
94060.0,Supermarkets and Other Grocery (except Convenience) Stores ,3.1380131625322267
94061.0,UNKNOWN,8.561846370611098
94061.0,"Beer, Wine, and Liquor Stores ",7.841309170368916
94061.0,New Single-Family Housing Construction (except For-Sale Builders) ,4.900154168181656
94061.0,Marketing Consulting Services ,4.337712759552167
94061.0,All Other Traveler Accommodation ,3.9983682538699776
94061.0,All Other Information Services,3.969369398399976
94061.0,Religious Organizations ,3.717759738980304
94061.0,Offices of Dentists ,3.1151096667412723
94061.0,Full-Service Restaurants ,2.9125765776648485
94061.0,Commercial and Institutional Building Construction ,2.8008006194261226
94062.0,Temporary Help Services,14.277873668897472
94062.0,Offices of Dentists ,6.696679212106932
94062.0,Full-Service Restaurants ,4.46710976806375
94062.0,Administrative Management and General Management Consulting Services ,4.173463422360413
94062.0,UNKNOWN,4.1475186126689545
94062.0,Offices of Physicians (except Mental Health Specialists) ,3.9792947918669332
94062.0,Drywall and Insulation Contractors ,2.8555747337794934
94062.0,Custom Computer Programming Services ,2.1197963539111444
94062.0,Residential Remodelers ,1.857825499498004
94062.0,"All Other Professional, Scientific, and Technical Services",1.801386492672219
94063.0,Software Publishers,6.911596641153982
94063.0,Internet Publishing and Broadcasting and Web Search Portals,5.907530758533503
94063.0,Elementary and Secondary Schools ,4.55516757493243
94063.0,New Car Dealers ,4.462181420836142
94063.0,Food Service Contractors,4.2355443141079645
94063.0,Custom Computer Programming Services ,4.230924517659748
94063.0,Electronic Shopping and Mail-Order Houses ,3.9225054117473697
94063.0,Offices of Lawyers,2.5888757791685184
94063.0,Computer Systems Design Services ,2.340193592457256
94063.0,UNKNOWN,2.3277866007739947
94064.0,Masonry Contractors ,43.78501654718943
94064.0,Sports Teams and Clubs ,39.088523152183626
94064.0,Other Computer Related Services,10.70164510580747
94064.0,Offices of Certified Public Accountants ,6.424815194819474
94065.0,Other Individual and Family Services ,10.581592349521973
94065.0,Offices of Certified Public Accountants ,10.201698627593775
94065.0,Engineering Services,10.16166168057232
94065.0,Software Publishers,8.414683030774679
94065.0,Custom Computer Programming Services ,7.858173064404691
94065.0,Offices of Lawyers,6.808191386043288
94065.0,"Data Processing, Hosting, and Related Services",6.184320231829222
94065.0,Other Grantmaking and Giving Services ,4.304276654656824
94065.0,Internet Publishing and Broadcasting and Web Search Portals,4.181101056429599
94065.0,Surgical Appliance and Supplies Manufacturing ,4.064664672228928
94066.0,Limited-Service Restaurants ,13.783842091563228
94066.0,Computer Systems Design Services ,6.859982244725938
94066.0,Custom Computer Programming Services ,6.541522724789263
94066.0,Full-Service Restaurants ,5.567526492235992
94066.0,UNKNOWN,4.23519768322612
94066.0,Religious Organizations ,3.769005063518492
94066.0,Offices of Dentists ,2.9718176942718477
94066.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",2.396743787351764
