Zip,NAICSIndustry,LoanMin,LoanMax,RecipientCount
93637.0,Packing and Crating ,1421900.0,3071900.0,1
93637.0,Painting and Wall Covering Contractors,9350.0,9350.0,1
93637.0,Perishable Prepared Food Manufacturing ,350000.0,1000000.0,0
93637.0,Pharmacies and Drug Stores ,150000.0,350000.0,0
93637.0,Plumbing Fixture Fitting and Trim Manufacturing ,1000000.0,2000000.0,0
93637.0,"Plumbing, Heating, and Air-Conditioning Contractors ",152987.0,352987.0,1
93637.0,Postharvest Crop Activities (except Cotton Ginning) ,1188650.0,2388650.0,1
93637.0,Potato Farming ,350000.0,1000000.0,0
93637.0,Poured Concrete Foundation and Structure Contractors ,102250.0,102250.0,1
93637.0,Private Mail Centers ,31181.02,31181.02,1
93637.0,Professional Organizations ,56716.0,56716.0,1
93637.0,"Promoters of Performing Arts, Sports, and Similar Events with Facilities ",60000.0,60000.0,1
93637.0,Religious Organizations ,72373.13,72373.13,2
93637.0,Residential Intellectual and Developmental Disability Facilities ,33289.0,33289.0,1
93637.0,Residential Property Managers ,141660.0,141660.0,2
93637.0,Roasted Nuts and Peanut Butter Manufacturing ,1150000.0,2350000.0,0
93637.0,Roofing Contractors ,700000.0,2000000.0,0
93637.0,Security Guards and Patrol Services ,300000.0,700000.0,0
93637.0,Sheep Farming,38570.0,38570.0,2
93637.0,Shoe Stores ,58205.0,58205.0,1
93637.0,"Soil Preparation, Planting, and Cultivating ",150000.0,350000.0,0
93637.0,"Specialized Freight (except Used Goods) Trucking, Local ",82782.5,82782.5,2
93637.0,"Specialized Freight (except Used Goods) Trucking, Long-Distance ",56202.61,56202.61,2
93637.0,Specialty (except Psychiatric and Substance Abuse) Hospitals ,82115.0,82115.0,1
93637.0,Support Activities for Rail Transportation,16595.0,16595.0,1
93637.0,Taxi Service ,2458.0,2458.0,1
93637.0,Tire Dealers ,49942.0,49942.0,1
93637.0,Tobacco Stores ,44647.0,44647.0,2
93637.0,Translation and Interpretation Services,40595.0,40595.0,2
93637.0,Travel Agencies,4905.0,4905.0,1
93637.0,Tree Nut Farming ,1977121.01,3227121.01,22
93637.0,Truck Trailer Manufacturing ,85700.0,85700.0,1
93637.0,UNKNOWN,1217910.0,1417910.0,25
93637.0,Used Car Dealers ,350000.0,1000000.0,0
93637.0,Wheat Farming,141250.0,141250.0,1
93637.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,116340.0,116340.0,1
93637.0,Wineries ,850000.0,2350000.0,0
93637.0,Wood Kitchen Cabinet and Countertop Manufacturing,357500.0,557500.0,2
93639.0,Pet and Pet Supplies Stores ,150000.0,350000.0,0
93639.0,Wineries ,61833.9,61833.9,1
93662.0,Offices of Dentists ,14360.0,14360.0,1
93665.0,Rice Milling ,300000.0,700000.0,0
93701.0,Administration of Housing Programs ,150000.0,350000.0,0
93701.0,Administrative Management and General Management Consulting Services ,1250.0,1250.0,1
93701.0,All Other Automotive Repair and Maintenance ,5011.84,5011.84,1
93701.0,All Other Health and Personal Care Stores ,40000.0,40000.0,1
93701.0,All Other Legal Services ,43642.0,43642.0,1
93701.0,All Other Miscellaneous Ambulatory Health Care Services ,214912.0,414912.0,1
93701.0,All Other Miscellaneous Crop Farming ,5111.24,5111.24,2
93701.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,14326.0,14326.0,2
93701.0,All Other Personal Services ,145211.0,145211.0,2
93701.0,All Other Support Activities for Transportation ,95833.0,95833.0,2
93701.0,Automotive Exhaust System Repair ,15955.0,15955.0,1
93701.0,Automotive Parts and Accessories Stores ,6022.0,6022.0,1
93701.0,Automotive Transmission Repair ,81225.0,81225.0,2
93701.0,Barber Shops ,1080.0,1080.0,1
93701.0,Books Printing ,21119.72,21119.72,1
93701.0,Carpet and Upholstery Cleaning Services,45000.0,45000.0,1
93701.0,Child Day Care Services ,22400.0,22400.0,1
93701.0,Child and Youth Services ,350000.0,1000000.0,0
93701.0,Commercial Screen Printing ,47500.0,47500.0,1
93701.0,Community Food Services ,350000.0,1000000.0,0
93701.0,Convenience Stores ,162926.07,362926.07,2
93701.0,Dairy Cattle and Milk Production,1000000.0,2000000.0,0
93701.0,Dental Laboratories ,43409.0,43409.0,1
93701.0,Diagnostic Imaging Centers ,150000.0,350000.0,0
93701.0,Drinking Places (Alcoholic Beverages) ,20833.0,20833.0,1
93701.0,"Dry, Condensed, and Evaporated Dairy Product Manufacturing ",5000000.0,10000000.0,0
93701.0,Flooring Contractors,150000.0,350000.0,0
93701.0,Full-Service Restaurants ,167314.88,167314.88,5
93701.0,Gasoline Stations with Convenience Stores ,350000.0,1000000.0,0
93701.0,General Automotive Repair ,114583.0,114583.0,6
93701.0,Home Health Care Services,350000.0,1000000.0,0
93701.0,Jewelry Stores ,32085.0,32085.0,1
93701.0,Limited-Service Restaurants ,101347.0,101347.0,1
93701.0,Locksmiths ,50510.0,50510.0,1
93701.0,Mobile Food Services,21791.0,21791.0,1
93701.0,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ",117623.0,117623.0,2
93701.0,New Car Dealers ,6813.0,6813.0,1
93701.0,New Single-Family Housing Construction (except For-Sale Builders) ,24600.0,24600.0,1
93701.0,Nonresidential Property Managers ,1036800.0,2036800.0,1
93701.0,Office Administrative Services,8679.0,8679.0,1
93701.0,Offices of Dentists ,111910.0,111910.0,3
93701.0,Offices of Lawyers,144720.0,144720.0,2
93701.0,Offices of Physicians (except Mental Health Specialists) ,55175.0,55175.0,2
93701.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,20506.0,20506.0,2
93701.0,Other Building Equipment Contractors ,350000.0,1000000.0,0
93701.0,Other Grantmaking and Giving Services ,300000.0,700000.0,0
93701.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,56110.58,56110.58,2
93701.0,Other Personal Care Services ,6736.0,6736.0,1
93701.0,"Plumbing, Heating, and Air-Conditioning Contractors ",1000000.0,2000000.0,0
93701.0,Religious Organizations ,20993.17,20993.17,1
93701.0,Sawmills ,54060.0,54060.0,1
93701.0,Supermarkets and Other Grocery (except Convenience) Stores ,36327.0,36327.0,1
93701.0,Tire Dealers ,88648.0,88648.0,1
93701.0,Tortilla Manufacturing,2000000.0,5000000.0,0
93701.0,UNKNOWN,161232.0,161232.0,6
93701.0,Used Car Dealers ,172309.0,172309.0,3
93702.0,All Other Amusement and Recreation Industries ,10750.0,10750.0,1
93702.0,All Other Automotive Repair and Maintenance ,47822.0,47822.0,2
93702.0,All Other Miscellaneous Crop Farming ,12727.5,12727.5,2
93702.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,293824.0,293824.0,5
93702.0,All Other Personal Services ,46841.0,46841.0,3
93702.0,All Other Support Services,63042.0,63042.0,1
93702.0,Assisted Living Facilities for the Elderly ,150000.0,350000.0,0
93702.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",69217.66,69217.66,3
93702.0,Automotive Parts and Accessories Stores ,9750.0,9750.0,1
93702.0,Automotive Transmission Repair ,2491.0,2491.0,1
93702.0,Barber Shops ,9270.0,9270.0,2
93702.0,"Beer, Wine, and Liquor Stores ",46027.0,46027.0,4
93702.0,Building Inspection Services,13426.0,13426.0,1
93702.0,Child and Youth Services ,150000.0,350000.0,0
93702.0,Commercial and Institutional Building Construction ,140078.0,140078.0,1
93702.0,Computer and Office Machine Repair and Maintenance ,11882.0,11882.0,1
93702.0,Convenience Stores ,16250.0,16250.0,1
93702.0,"Data Processing, Hosting, and Related Services",20500.0,20500.0,1
93702.0,Document Preparation Services,12600.0,12600.0,1
93702.0,Dried and Dehydrated Food Manufacturing ,350000.0,1000000.0,0
93702.0,Drywall and Insulation Contractors ,350000.0,1000000.0,0
93702.0,Electrical Contractors and Other Wiring Installation Contractors,350000.0,1000000.0,0
93702.0,Electronics Stores ,11820.0,11820.0,1
93702.0,Elementary and Secondary Schools ,3124.67,3124.67,1
93702.0,Exterminating and Pest Control Services,34105.0,34105.0,1
93702.0,Fabricated Structural Metal Manufacturing ,96800.0,96800.0,1
93702.0,Finish Carpentry Contractors,35000.0,35000.0,1
93702.0,Food Service Contractors,22508.0,22508.0,1
93702.0,Full-Service Restaurants ,751975.56,1151975.56,9
93702.0,Furniture Stores ,16708.0,16708.0,1
93702.0,Gasoline Stations with Convenience Stores ,104971.0,104971.0,6
93702.0,General Automotive Repair ,167716.0,367716.0,2
93702.0,General Warehousing and Storage ,31575.0,31575.0,1
93702.0,"Gift, Novelty, and Souvenir Stores ",7605.0,7605.0,1
93702.0,Glass and Glazing Contractors ,12708.0,12708.0,1
93702.0,Home and Garden Equipment Repair and Maintenance ,1000.0,1000.0,1
93702.0,Household Appliance Stores ,150000.0,350000.0,0
93702.0,Ice Cream and Frozen Dessert Manufacturing,18571.0,18571.0,1
93702.0,Insurance Agencies and Brokerages ,58599.0,58599.0,2
93702.0,Janitorial Services ,20833.0,20833.0,1
93702.0,Land Subdivision ,116842.0,116842.0,1
93702.0,Limited-Service Restaurants ,79237.0,79237.0,2
93702.0,Masonry Contractors ,8125.0,8125.0,1
93702.0,Materials Recovery Facilities ,55795.0,55795.0,1
93702.0,Meat Markets ,66632.0,66632.0,1
93702.0,Meat and Meat Product Merchant Wholesalers ,14563.0,14563.0,1
93702.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",42870.0,42870.0,1
93702.0,Men’s and Boys’ Cut and Sew Apparel Manufacturing ,7787.0,7787.0,1
93702.0,Mobile Food Services,11910.76,11910.76,1
93702.0,Motor Vehicle Parts (Used) Merchant Wholesalers ,60538.0,60538.0,1
93702.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,18523.0,18523.0,1
93702.0,Motor Vehicle Towing,10377.0,10377.0,1
93702.0,New Car Dealers ,34314.0,34314.0,1
93702.0,New Single-Family Housing Construction (except For-Sale Builders) ,20545.0,20545.0,1
93702.0,Offices of Dentists ,140522.71,140522.71,2
93702.0,Offices of Physicians (except Mental Health Specialists) ,46400.0,46400.0,1
93702.0,Other Building Finishing Contractors,6232.88,6232.88,1
93702.0,Other Chemical and Allied Products Merchant Wholesalers ,150000.0,350000.0,0
93702.0,Other Management Consulting Services ,85846.0,85846.0,1
93702.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,4734.17,4734.17,1
93702.0,Other Performing Arts Companies ,19452.0,19452.0,1
93702.0,Other Residential Care Facilities ,79234.0,79234.0,2
93702.0,Other Social Advocacy Organizations ,229011.0,429011.0,1
93702.0,Other Urban Transit Systems ,10702.0,10702.0,1
93702.0,Painting and Wall Covering Contractors,15000.0,15000.0,1
93702.0,"Plumbing, Heating, and Air-Conditioning Contractors ",90038.0,90038.0,1
93702.0,Poured Concrete Foundation and Structure Contractors ,3908.33,3908.33,1
93702.0,"Promoters of Performing Arts, Sports, and Similar Events without Facilities ",350000.0,1000000.0,0
93702.0,Recyclable Material Merchant Wholesalers ,97698.0,97698.0,1
93702.0,Religious Organizations ,131788.0,131788.0,3
93702.0,Retail Bakeries ,157255.0,157255.0,2
93702.0,Supermarkets and Other Grocery (except Convenience) Stores ,173064.0,173064.0,3
93702.0,Tax Preparation Services ,29848.0,29848.0,2
93702.0,Tire Dealers ,38295.0,38295.0,1
93702.0,Tobacco Stores ,413.0,413.0,1
93702.0,UNKNOWN,197066.0,197066.0,10
93702.0,Used Car Dealers ,174297.0,174297.0,2
93702.0,Veterinary Services ,12089.0,12089.0,1
93702.0,Wineries ,38617.0,38617.0,1
93703.0,All Other Automotive Repair and Maintenance ,248044.0,448044.0,2
93703.0,All Other Information Services,5687.0,5687.0,1
93703.0,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,150000.0,350000.0,0
93703.0,All Other Miscellaneous Crop Farming ,8649.16,8649.16,3
93703.0,All Other Miscellaneous Fabricated Metal Product Manufacturing ,180776.5,180776.5,2
93703.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,30060.0,30060.0,2
93703.0,All Other Nondepository Credit Intermediation ,46100.0,46100.0,1
93703.0,All Other Personal Services ,94700.0,94700.0,3
93703.0,"All Other Professional, Scientific, and Technical Services",160250.0,360250.0,1
93703.0,All Other Specialty Food Stores ,112500.0,112500.0,1
93703.0,All Other Specialty Trade Contractors,130693.0,130693.0,3
93703.0,All Other Travel Arrangement and Reservation Services ,150000.0,350000.0,0
93703.0,Appliance Repair and Maintenance ,7562.0,7562.0,1
93703.0,Automobile and Other Motor Vehicle Merchant Wholesalers ,147110.0,147110.0,1
93703.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",596052.49,1246052.49,7
93703.0,Automotive Parts and Accessories Stores ,26816.0,26816.0,3
93703.0,Barber Shops ,6537.0,6537.0,1
93703.0,Beauty Salons ,25576.22,25576.22,3
93703.0,"Beer, Wine, and Liquor Stores ",11974.17,11974.17,2
93703.0,Biomass Electric Power Generation ,13126.0,13126.0,1
93703.0,Cable and Other Subscription Programming,55200.0,55200.0,1
93703.0,Car Washes ,22704.0,22704.0,1
93703.0,Child Day Care Services ,127724.0,127724.0,1
93703.0,Civic and Social Organizations ,7916.0,7916.0,1
93703.0,Coin-Operated Laundries and Drycleaners ,3500.0,3500.0,1
93703.0,Commercial Screen Printing ,3438.0,3438.0,1
93703.0,Commercial and Institutional Building Construction ,5585000.0,11185000.0,1
93703.0,Computer and Office Machine Repair and Maintenance ,4966.0,4966.0,1
93703.0,Convenience Stores ,47150.0,47150.0,2
93703.0,Direct Health and Medical Insurance Carriers ,79943.0,79943.0,1
93703.0,Electric Bulk Power Transmission and Control ,26758.33,26758.33,1
93703.0,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",34000.0,34000.0,1
93703.0,Electrical Contractors and Other Wiring Installation Contractors,1124623.0,2124623.0,3
93703.0,Employment Placement Agencies ,30100.0,30100.0,1
93703.0,Engineering Services,243625.0,243625.0,2
93703.0,Exterminating and Pest Control Services,38778.0,38778.0,1
93703.0,Family Clothing Stores ,49112.05,49112.05,1
93703.0,Farm Machinery and Equipment Manufacturing ,350000.0,1000000.0,0
93703.0,Fire Protection ,80900.0,80900.0,1
93703.0,Floor Covering Stores ,22005.0,22005.0,2
93703.0,Flooring Contractors,75000.0,75000.0,1
93703.0,Food (Health) Supplement Stores ,12395.0,12395.0,1
93703.0,Formal Wear and Costume Rental,46600.0,46600.0,1
93703.0,Fruit and Vegetable Markets ,5017.0,5017.0,1
93703.0,Full-Service Restaurants ,379280.0,379280.0,10
93703.0,Gasoline Stations with Convenience Stores ,82375.0,82375.0,4
93703.0,General Automotive Repair ,397132.0,397132.0,11
93703.0,"General Freight Trucking, Local ",151666.0,351666.0,1
93703.0,"General Freight Trucking, Long-Distance, Truckload ",1235.0,1235.0,1
93703.0,Glass and Glazing Contractors ,70734.0,70734.0,1
93703.0,Hardware Stores ,300000.0,700000.0,0
93703.0,"Hobby, Toy, and Game Stores ",53085.0,53085.0,1
93703.0,Insurance Agencies and Brokerages ,145762.0,145762.0,3
93703.0,Janitorial Services ,4537.0,4537.0,1
93703.0,Jewelry Stores ,14910.0,14910.0,1
93703.0,Limited-Service Restaurants ,94093.0,94093.0,7
93703.0,Limousine Service,74090.0,74090.0,1
93703.0,Line-Haul Railroads ,69162.0,69162.0,1
93703.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",181354.0,381354.0,1
93703.0,Machine Shops,89064.0,89064.0,1
93703.0,Marketing Consulting Services ,4550.0,4550.0,1
93703.0,Masonry Contractors ,700000.0,2000000.0,0
93703.0,Meat Markets ,300000.0,700000.0,0
93703.0,Meat Processed from Carcasses ,350000.0,1000000.0,0
93703.0,Motor Vehicle Towing,94003.0,94003.0,2
93703.0,Museums ,118650.0,118650.0,2
93703.0,Nail Salons ,19740.0,19740.0,1
93703.0,Nursing Care Facilities (Skilled Nursing Facilities) ,150000.0,350000.0,0
93703.0,Office Administrative Services,18000.0,18000.0,1
93703.0,Offices of Chiropractors ,7400.0,7400.0,1
93703.0,Offices of Dentists ,230678.0,230678.0,4
93703.0,Offices of Lawyers,20340.35,20340.35,3
93703.0,Offices of Optometrists,7824.0,7824.0,1
93703.0,Offices of Physicians (except Mental Health Specialists) ,735801.0,1385801.0,4
93703.0,Other Accounting Services ,28572.0,28572.0,3
93703.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,112287.0,112287.0,4
93703.0,Other Building Finishing Contractors,74625.0,74625.0,1
93703.0,Other Financial Vehicles ,70630.0,70630.0,1
93703.0,Other Gasoline Stations ,18418.0,18418.0,1
93703.0,Other Metal Container Manufacturing ,150000.0,350000.0,0
93703.0,Other Metal Valve and Pipe Fitting Manufacturing ,150000.0,350000.0,0
93703.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,41450.0,41450.0,2
93703.0,Other Scientific and Technical Consulting Services,70173.0,70173.0,1
93703.0,Other Services to Buildings and Dwellings ,2220.0,2220.0,1
93703.0,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",32976.88,32976.88,1
93703.0,Other Social Advocacy Organizations ,47830.0,47830.0,2
93703.0,Paint and Coating Manufacturing,19792.0,19792.0,1
93703.0,Painting and Wall Covering Contractors,850000.0,2350000.0,0
93703.0,Pet and Pet Supplies Stores ,93210.0,93210.0,1
93703.0,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,150000.0,350000.0,0
93703.0,Plastics Material and Resin Manufacturing ,120600.0,120600.0,1
93703.0,"Plumbing, Heating, and Air-Conditioning Contractors ",884741.0,2134741.0,2
93703.0,Postal Service,20833.0,20833.0,1
93703.0,Religious Organizations ,2273859.0,5273859.0,5
93703.0,Repossession Services ,94629.0,94629.0,1
93703.0,Residential Intellectual and Developmental Disability Facilities ,5148.0,5148.0,1
93703.0,Residential Remodelers ,14250.0,14250.0,1
93703.0,Roofing Contractors ,5495.0,5495.0,1
93703.0,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",34200.0,34200.0,1
93703.0,Security Guards and Patrol Services ,150000.0,350000.0,0
93703.0,Security Systems Services (except Locksmiths) ,64574.77,64574.77,1
93703.0,Services for the Elderly and Persons with Disabilities ,150000.0,350000.0,0
93703.0,Sheet Metal Work Manufacturing ,155525.0,155525.0,2
93703.0,Siding Contractors ,30000.0,30000.0,1
93703.0,Supermarkets and Other Grocery (except Convenience) Stores ,292962.0,492962.0,3
93703.0,Tax Preparation Services ,35463.0,35463.0,2
93703.0,Theater Companies and Dinner Theaters ,30592.0,30592.0,1
93703.0,Tile and Terrazzo Contractors,11866.0,11866.0,1
